game_id,season,date_time_gmt,away_team,away_team_id,home_team,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,time_zone_offset,time_zone
2019020678,20192020,2020-01-10T00:00:00Z,WPG,52,BOS,6,4,5,home win REG,left,TD Garden,-5,America/New_York
2019020333,20192020,2019-11-22T00:00:00Z,BUF,7,BOS,6,2,3,home win REG,left,TD Garden,-5,America/New_York
2019020606,20192020,2019-12-30T00:00:00Z,BUF,7,BOS,6,2,3,home win REG,left,TD Garden,-5,America/New_York
2019020417,20192020,2019-12-02T00:00:00Z,MTL,8,BOS,6,1,3,home win REG,left,TD Garden,-5,America/New_York
2019020877,20192020,2020-02-13T00:30:00Z,MTL,8,BOS,6,1,4,home win REG,left,TD Garden,-5,America/New_York
2019020351,20192020,2019-11-24T00:00:00Z,MIN,30,BOS,6,4,5,home win OT,left,TD Garden,-5,America/New_York
2019020968,20192020,2020-02-26T00:00:00Z,CGY,20,BOS,6,5,2,away win REG,left,TD Garden,-5,America/New_York
2019020844,20192020,2020-02-08T20:00:00Z,ARI,53,BOS,6,2,4,home win REG,left,TD Garden,-5,America/New_York
2019020438,20192020,2019-12-06T00:00:00Z,CHI,16,BOS,6,4,3,away win OT,left,TD Garden,-5,America/New_York
2019020133,20192020,2019-10-22T23:00:00Z,TOR,10,BOS,6,2,4,home win REG,left,TD Garden,-4,America/New_York
2019020761,20192020,2020-01-22T00:00:00Z,VGK,54,BOS,6,2,3,home win REG,left,TD Garden,-5,America/New_York
2019020064,20192020,2019-10-12T23:00:00Z,NJD,1,BOS,6,0,3,home win REG,left,TD Garden,-5,America/New_York
2019020391,20192020,2019-11-29T18:00:00Z,NYR,3,BOS,6,2,3,home win OT,left,TD Garden,-5,America/New_York
2019020098,20192020,2019-10-17T23:00:00Z,TBL,14,BOS,6,4,3,away win OT,left,TD Garden,-4,America/New_York
2019021053,20192020,2020-03-08T00:00:00Z,TBL,14,BOS,6,5,3,away win REG,left,TD Garden,-5,America/New_York
2019030003,20192020,2020-08-05T20:00:00Z,TBL,14,BOS,6,3,2,away win REG,left,Scotiabank Arena,-5,America/New_York
2019020627,20192020,2020-01-03T00:00:00Z,CBJ,29,BOS,6,2,1,away win OT,left,TD Garden,-5,America/New_York
2019020424,20192020,2019-12-04T00:00:00Z,CAR,12,BOS,6,0,2,home win REG,left,TD Garden,-5,America/New_York
2019020984,20192020,2020-02-28T00:30:00Z,DAL,25,BOS,6,3,4,home win REG,left,TD Garden,-5,America/New_York
2019020895,20192020,2020-02-15T18:00:00Z,DET,17,BOS,6,1,4,home win REG,left,TD Garden,-5,America/New_York
2019020524,20192020,2019-12-18T00:00:00Z,LAK,26,BOS,6,4,3,away win OT,left,TD Garden,-5,America/New_York
2019020162,20192020,2019-10-26T23:00:00Z,STL,19,BOS,6,0,3,home win REG,left,TD Garden,-4,America/New_York
